,Cycle number,Profile number,Phase number,1st sample date,Pressure (dbar),Channel 1 a (Count),Channel 2 (Count)
6722,1,3,9,2021-11-17 07:05:23,5.7,1102.0,4130.0
6723,1,3,9,2021-11-17 07:05:23,5.6,1103.0,4130.0
6724,1,3,9,2021-11-17 07:05:23,5.7,1102.0,4130.0
6725,1,3,9,2021-11-17 07:05:23,5.8,1103.0,4130.0
6726,1,3,9,2021-11-17 07:05:23,5.7,1101.0,4130.0
6727,1,3,9,2021-11-17 07:05:23,5.7,1102.0,4130.0
6728,1,3,9,2021-11-17 07:05:23,5.6,1103.0,4130.0
6729,1,3,9,2021-11-17 07:05:23,5.7,1103.0,4130.0
6730,1,3,9,2021-11-17 07:05:23,5.8,1103.0,4130.0
6731,1,3,9,2021-11-17 07:05:23,5.7,1103.0,4130.0
6732,1,3,9,2021-11-17 07:05:23,5.6,1104.0,4130.0
6733,1,3,9,2021-11-17 07:05:23,5.7,1103.0,4130.0
6734,1,3,9,2021-11-17 07:05:23,5.8,1103.0,4130.0
6735,1,3,9,2021-11-17 07:05:23,5.7,1102.0,4130.0
6736,1,3,9,2021-11-17 07:05:23,5.6,1102.0,4130.0
6737,1,3,9,2021-11-17 07:05:23,5.6,1103.0,4130.0
6738,1,3,9,2021-11-17 07:05:23,5.8,1103.0,4130.0
6739,1,3,9,2021-11-17 07:05:23,5.7,1102.0,4130.0
6740,1,3,9,2021-11-17 07:05:23,5.6,1102.0,4130.0
6741,1,3,9,2021-11-17 07:05:23,5.7,1103.0,4130.0
6742,1,3,9,2021-11-17 07:06:11,5.7,1104.0,4130.0
6743,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6744,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6745,1,3,9,2021-11-17 07:06:11,5.7,1102.0,4130.0
6746,1,3,9,2021-11-17 07:06:11,5.8,1102.0,4130.0
6747,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6748,1,3,9,2021-11-17 07:06:11,5.6,1104.0,4130.0
6749,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6750,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6751,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6752,1,3,9,2021-11-17 07:06:11,5.6,1103.0,4130.0
6753,1,3,9,2021-11-17 07:06:11,5.8,1102.0,4130.0
6754,1,3,9,2021-11-17 07:06:11,5.8,1103.0,4130.0
6755,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6756,1,3,9,2021-11-17 07:06:11,5.6,1103.0,4130.0
6757,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6758,1,3,9,2021-11-17 07:06:11,5.8,1103.0,4130.0
6759,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6760,1,3,9,2021-11-17 07:06:11,5.7,1103.0,4130.0
6761,1,3,9,2021-11-17 07:06:11,5.8,1103.0,4130.0
6762,1,3,9,2021-11-17 07:06:11,5.6,1103.0,4130.0
6763,1,3,9,2021-11-17 07:06:59,5.6,1103.0,4130.0
6764,1,3,9,2021-11-17 07:06:59,5.7,1102.0,4130.0
6765,1,3,9,2021-11-17 07:06:59,5.7,1102.0,4130.0
6766,1,3,9,2021-11-17 07:06:59,5.7,1103.0,4130.0
6767,1,3,9,2021-11-17 07:06:59,5.7,1102.0,4130.0
6768,1,3,9,2021-11-17 07:06:59,5.8,1102.0,4130.0
6769,1,3,9,2021-11-17 07:06:59,5.7,1103.0,4130.0
6770,1,3,9,2021-11-17 07:06:59,5.6,1102.0,4130.0
6771,1,3,9,2021-11-17 07:06:59,5.7,1102.0,4130.0
6772,1,3,9,2021-11-17 07:06:59,5.8,1103.0,4130.0
6773,1,3,9,2021-11-17 07:06:59,5.7,1103.0,4130.0
6774,1,3,9,2021-11-17 07:06:59,5.6,1102.0,4130.0
6775,1,3,9,2021-11-17 07:06:59,5.8,1103.0,4130.0
6776,1,3,9,2021-11-17 07:06:59,5.7,1102.0,4130.0
6777,1,3,9,2021-11-17 07:06:59,5.6,1103.0,4130.0
6778,1,3,9,2021-11-17 07:06:59,5.7,1102.0,4130.0
6779,1,3,9,2021-11-17 07:06:59,5.7,1102.0,4130.0
6780,1,3,9,2021-11-17 07:06:59,5.7,1103.0,4130.0
6781,1,3,9,2021-11-17 07:06:59,5.6,1103.0,4130.0
6782,1,3,9,2021-11-17 07:06:59,5.8,1102.0,4130.0
6783,1,3,9,2021-11-17 07:06:59,5.7,1103.0,4130.0
6784,1,3,9,2021-11-17 07:07:47,5.6,1103.0,4130.0
6785,1,3,9,2021-11-17 07:07:47,5.7,1102.0,4130.0
6786,1,3,9,2021-11-17 07:07:47,5.8,1102.0,4130.0
6787,1,3,9,2021-11-17 07:07:47,5.7,1103.0,4130.0
6788,1,3,9,2021-11-17 07:07:47,5.6,1102.0,4130.0
6789,1,3,9,2021-11-17 07:07:47,5.8,1103.0,4130.0
6790,1,3,9,2021-11-17 07:07:47,5.6,1103.0,4130.0
6791,1,3,9,2021-11-17 07:07:47,5.6,1103.0,4130.0
6792,1,3,9,2021-11-17 07:07:47,5.7,1102.0,4130.0
6793,1,3,9,2021-11-17 07:07:47,5.7,1103.0,4130.0
6794,1,3,9,2021-11-17 07:07:47,5.7,1104.0,4130.0
6795,1,3,9,2021-11-17 07:07:47,5.6,1102.0,4130.0
6796,1,3,9,2021-11-17 07:07:47,5.7,1103.0,4130.0
6797,1,3,9,2021-11-17 07:07:47,5.7,1102.0,4130.0
6798,1,3,9,2021-11-17 07:07:47,5.6,1103.0,4130.0
6799,1,3,9,2021-11-17 07:07:47,5.7,1103.0,4130.0
6800,1,3,9,2021-11-17 07:07:47,5.8,1103.0,4130.0
6801,1,3,9,2021-11-17 07:07:47,5.7,1103.0,4130.0
6802,1,3,9,2021-11-17 07:07:47,5.7,1102.0,4130.0
6803,1,3,9,2021-11-17 07:07:47,5.7,1102.0,4130.0
6804,1,3,9,2021-11-17 07:07:47,5.8,1103.0,4130.0
6805,1,3,9,2021-11-17 07:08:34,5.7,1102.0,4130.0
6806,1,3,9,2021-11-17 07:08:34,5.6,1102.0,4130.0
6807,1,3,9,2021-11-17 07:08:34,5.7,1103.0,4130.0
6808,1,3,9,2021-11-17 07:08:34,5.7,1103.0,4130.0
6809,1,3,9,2021-11-17 07:08:34,5.8,1103.0,4130.0
6810,1,3,9,2021-11-17 07:08:34,5.7,1102.0,4130.0
6811,1,3,9,2021-11-17 07:08:34,5.6,1103.0,4130.0
6812,1,3,9,2021-11-17 07:08:34,5.7,1103.0,4130.0
6813,1,3,9,2021-11-17 07:08:34,5.8,1102.0,4130.0
6814,1,3,9,2021-11-17 07:08:34,5.7,1103.0,4130.0
6815,1,3,9,2021-11-17 07:08:34,5.6,1102.0,4130.0
6816,1,3,9,2021-11-17 07:08:34,5.7,1102.0,4130.0
6817,1,3,9,2021-11-17 07:08:34,5.8,1102.0,4130.0
6818,1,3,9,2021-11-17 07:08:34,5.7,1103.0,4130.0
6819,1,3,9,2021-11-17 07:08:34,5.7,1103.0,4130.0
6820,1,3,9,2021-11-17 07:08:34,5.8,1103.0,4130.0
6821,1,3,9,2021-11-17 07:08:34,5.7,1102.0,4130.0
6822,1,3,9,2021-11-17 07:08:34,5.6,1102.0,4130.0
6823,1,3,9,2021-11-17 07:08:34,5.7,1102.0,4130.0
6824,1,3,9,2021-11-17 07:08:34,5.7,1102.0,4130.0
6825,1,3,9,2021-11-17 07:08:34,5.7,1102.0,4130.0
6826,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6827,1,0,6,2022-06-23 19:30:36,5.8,1103.0,4130.0
6828,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6829,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6830,1,0,6,2022-06-23 19:30:36,5.6,1102.0,4130.0
6831,1,0,6,2022-06-23 19:30:36,5.7,1102.0,4130.0
6832,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6833,1,0,6,2022-06-23 19:30:36,5.7,1102.0,4130.0
6834,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6835,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6836,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6837,1,0,6,2022-06-23 19:30:36,5.6,1102.0,4130.0
6838,1,0,6,2022-06-23 19:30:36,5.7,1102.0,4130.0
6839,1,0,6,2022-06-23 19:30:36,5.8,1102.0,4130.0
6840,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6841,1,0,6,2022-06-23 19:30:36,5.7,1102.0,4130.0
6842,1,0,6,2022-06-23 19:30:36,5.8,1103.0,4130.0
6843,1,0,6,2022-06-23 19:30:36,5.7,1102.0,4130.0
6844,1,0,6,2022-06-23 19:30:36,5.6,1102.0,4130.0
6845,1,0,6,2022-06-23 19:30:36,5.7,1103.0,4130.0
6846,1,0,6,2022-06-23 19:30:36,31.7,91.0,632.0
6867,1,0,9,2022-06-23 19:31:33,32.9,102.0,595.0
6868,1,0,9,2022-06-23 19:35:29,32.8,106.0,531.0
6869,1,0,9,2022-06-23 19:35:29,32.9,104.0,537.0
6870,1,0,9,2022-06-23 19:35:29,32.8,118.0,536.0
6871,1,0,9,2022-06-23 19:35:29,32.8,91.0,527.0
6872,1,0,9,2022-06-23 19:35:29,32.9,96.0,536.0
6873,1,0,9,2022-06-23 19:35:29,32.9,98.0,571.0
6874,1,0,9,2022-06-23 19:35:29,32.9,95.0,558.0
6875,1,0,9,2022-06-23 19:35:29,32.8,87.0,530.0
6876,1,0,9,2022-06-23 19:35:29,32.9,93.0,543.0
6877,1,0,9,2022-06-23 19:35:29,32.9,101.0,544.0
6878,1,0,9,2022-06-23 19:35:29,32.9,92.0,622.0
6879,1,0,9,2022-06-23 19:35:29,32.8,91.0,507.0
6880,1,0,9,2022-06-23 19:35:29,32.8,107.0,560.0
6881,1,0,9,2022-06-23 19:35:29,32.9,101.0,611.0
6882,1,0,9,2022-06-23 19:35:29,32.9,122.0,551.0
6883,1,0,9,2022-06-23 19:35:29,32.9,126.0,644.0
6884,1,0,9,2022-06-23 19:35:29,32.9,109.0,553.0
6885,1,0,9,2022-06-23 19:35:29,32.9,107.0,559.0
6886,1,0,9,2022-06-23 19:35:29,32.9,99.0,532.0
6887,1,0,9,2022-06-23 19:35:29,32.9,108.0,664.0
6888,1,0,9,2022-06-23 19:35:29,32.9,93.0,540.0
6889,1,0,9,2022-06-23 19:39:25,32.8,99.0,545.0
6890,1,0,9,2022-06-23 19:39:25,32.8,102.0,539.0
6891,1,0,9,2022-06-23 19:39:25,32.8,111.0,548.0
6892,1,0,9,2022-06-23 19:39:25,32.8,101.0,545.0
6893,1,0,9,2022-06-23 19:39:25,32.8,93.0,522.0
6894,1,0,9,2022-06-23 19:39:25,32.9,110.0,526.0
6895,1,0,9,2022-06-23 19:39:25,32.8,104.0,573.0
6896,1,0,9,2022-06-23 19:39:25,32.9,110.0,641.0
6897,1,0,9,2022-06-23 19:39:25,32.8,109.0,659.0
6898,1,0,9,2022-06-23 19:39:25,32.8,112.0,576.0
6899,1,0,9,2022-06-23 19:39:25,32.9,116.0,594.0
6900,1,0,9,2022-06-23 19:39:25,32.8,100.0,562.0
6901,1,0,9,2022-06-23 19:39:25,32.8,119.0,544.0
6902,1,0,9,2022-06-23 19:39:25,32.8,109.0,602.0
6903,1,0,9,2022-06-23 19:39:25,32.8,110.0,630.0
6904,1,0,9,2022-06-23 19:39:25,32.8,102.0,597.0
6905,1,0,9,2022-06-23 19:39:25,32.8,127.0,641.0
6906,1,0,9,2022-06-23 19:39:25,32.9,101.0,645.0
6907,1,0,9,2022-06-23 19:39:25,32.8,116.0,631.0
6908,1,0,9,2022-06-23 19:39:25,32.8,111.0,617.0
6909,1,0,9,2022-06-23 19:39:25,32.7,99.0,650.0
6910,1,0,9,2022-06-23 19:43:21,32.7,103.0,656.0
6911,1,0,9,2022-06-23 19:43:21,32.8,98.0,594.0
6912,1,0,9,2022-06-23 19:43:21,32.7,104.0,604.0
6913,1,0,9,2022-06-23 19:43:21,32.8,94.0,606.0
6914,1,0,9,2022-06-23 19:43:21,32.8,132.0,606.0
6915,1,0,9,2022-06-23 19:43:21,32.8,105.0,647.0
6916,1,0,9,2022-06-23 19:43:21,32.8,102.0,582.0
6917,1,0,9,2022-06-23 19:43:21,32.7,122.0,633.0
6918,1,0,9,2022-06-23 19:43:21,32.8,109.0,610.0
6919,1,0,9,2022-06-23 19:43:21,32.8,119.0,653.0
6920,1,0,9,2022-06-23 19:43:21,32.8,108.0,600.0
6921,1,0,9,2022-06-23 19:43:21,32.7,118.0,641.0
6922,1,0,9,2022-06-23 19:43:21,32.7,91.0,928.0
6923,1,0,9,2022-06-23 19:43:21,32.8,110.0,628.0
6924,1,0,9,2022-06-23 19:43:21,32.8,116.0,611.0
6925,1,0,9,2022-06-23 19:43:21,32.8,92.0,654.0
6926,1,0,9,2022-06-23 19:43:21,32.8,94.0,678.0
6927,1,0,9,2022-06-23 19:43:21,32.7,97.0,638.0
6928,1,0,9,2022-06-23 19:43:21,32.7,114.0,711.0
6929,1,0,9,2022-06-23 19:43:21,32.7,98.0,617.0
6930,1,0,9,2022-06-23 19:43:21,32.8,92.0,763.0
6931,1,0,9,2022-06-23 19:47:19,32.8,114.0,580.0
6932,1,0,9,2022-06-23 19:47:19,32.8,103.0,596.0
6933,1,0,9,2022-06-23 19:47:19,32.8,95.0,528.0
6934,1,0,9,2022-06-23 19:47:19,32.8,114.0,546.0
6935,1,0,9,2022-06-23 19:47:19,32.8,102.0,606.0
6936,1,0,9,2022-06-23 19:47:19,32.7,123.0,548.0
6937,1,0,9,2022-06-23 19:47:19,32.8,114.0,521.0
6938,1,0,9,2022-06-23 19:47:19,32.7,100.0,778.0
6939,1,0,9,2022-06-23 19:47:19,32.7,100.0,526.0
6940,1,0,9,2022-06-23 19:47:19,32.8,101.0,515.0
6941,1,0,9,2022-06-23 19:47:19,32.7,102.0,510.0
6942,1,0,9,2022-06-23 19:47:19,32.7,102.0,578.0
6943,1,0,9,2022-06-23 19:47:19,32.8,86.0,474.0
6944,1,0,9,2022-06-23 19:47:19,32.7,104.0,453.0
6945,1,0,9,2022-06-23 19:47:19,32.7,95.0,500.0
6946,1,0,9,2022-06-23 19:47:19,32.8,120.0,492.0
6947,1,0,9,2022-06-23 19:47:19,32.7,105.0,547.0
6948,1,0,9,2022-06-23 19:47:19,32.8,110.0,453.0
6949,1,0,9,2022-06-23 19:47:19,32.8,128.0,536.0
6950,1,0,9,2022-06-23 19:47:19,32.8,104.0,583.0
6951,1,0,9,2022-06-23 19:47:19,32.7,94.0,440.0
6952,1,0,9,2022-06-23 19:51:15,32.7,115.0,431.0
6953,1,0,9,2022-06-23 19:51:15,32.7,120.0,451.0
6954,1,0,9,2022-06-23 19:51:15,32.8,91.0,459.0
6955,1,0,9,2022-06-23 19:51:15,32.7,127.0,442.0
6956,1,0,9,2022-06-23 19:51:15,32.7,97.0,501.0
6957,1,0,9,2022-06-23 19:51:15,32.8,86.0,449.0
6958,1,0,9,2022-06-23 19:51:15,32.6,109.0,472.0
6959,1,0,9,2022-06-23 19:51:15,32.7,102.0,493.0
6960,1,0,9,2022-06-23 19:51:15,32.7,113.0,445.0
6961,1,0,9,2022-06-23 19:51:15,32.7,123.0,430.0
6962,1,0,9,2022-06-23 19:51:15,32.7,116.0,576.0
6963,1,0,9,2022-06-23 19:51:15,32.7,117.0,502.0
6964,1,0,9,2022-06-23 19:51:15,32.6,92.0,614.0
6965,1,0,9,2022-06-23 19:51:15,32.7,117.0,886.0
6966,1,0,9,2022-06-23 19:51:15,32.7,97.0,430.0
6967,1,0,9,2022-06-23 19:51:15,32.7,111.0,542.0
6968,1,0,9,2022-06-23 19:51:15,32.7,96.0,444.0
6969,1,0,9,2022-06-23 19:51:15,32.6,115.0,446.0
6970,1,0,9,2022-06-23 19:51:15,32.7,108.0,529.0
6971,1,0,9,2022-06-23 19:51:15,32.6,135.0,455.0
6972,1,0,9,2022-06-23 19:51:15,32.6,123.0,542.0
6973,1,0,9,2022-06-23 19:55:11,32.6,104.0,813.0
6974,1,0,9,2022-06-23 19:55:11,32.6,94.0,468.0
6975,1,0,9,2022-06-23 19:55:11,32.7,114.0,469.0
6976,1,0,9,2022-06-23 19:55:11,32.6,98.0,413.0
6977,1,0,9,2022-06-23 19:55:11,32.6,99.0,464.0
6978,1,0,9,2022-06-23 19:55:11,32.5,137.0,427.0
6979,1,0,9,2022-06-23 19:55:11,32.6,115.0,655.0
6980,1,0,9,2022-06-23 19:55:11,32.6,101.0,465.0
6981,1,0,9,2022-06-23 19:55:11,32.7,114.0,460.0
6982,1,0,9,2022-06-23 19:55:11,32.6,125.0,460.0
6983,1,0,9,2022-06-23 19:55:11,32.5,111.0,414.0
6984,1,0,9,2022-06-23 19:55:11,32.6,108.0,401.0
6985,1,0,9,2022-06-23 19:55:11,32.5,149.0,428.0
6986,1,0,9,2022-06-23 19:55:11,32.6,123.0,440.0
6987,1,0,9,2022-06-23 19:55:11,32.5,83.0,427.0
6988,1,0,9,2022-06-23 19:55:11,32.6,109.0,540.0
6989,1,0,9,2022-06-23 19:55:11,32.5,126.0,413.0
6990,1,0,9,2022-06-23 19:55:11,32.6,106.0,423.0
6991,1,0,9,2022-06-23 19:55:11,32.6,111.0,421.0
6992,1,0,9,2022-06-23 19:55:11,32.6,100.0,425.0
6993,1,0,9,2022-06-23 19:55:11,32.5,131.0,803.0
6994,1,0,9,2022-06-23 19:59:09,32.5,121.0,437.0
6995,1,0,9,2022-06-23 19:59:09,32.6,144.0,418.0
6996,1,0,9,2022-06-23 19:59:09,32.5,113.0,457.0
6997,1,0,9,2022-06-23 19:59:09,32.6,121.0,452.0
6998,1,0,9,2022-06-23 19:59:09,32.5,113.0,481.0
6999,1,0,9,2022-06-23 19:59:09,32.6,117.0,421.0
7000,1,0,9,2022-06-23 19:59:09,32.6,110.0,491.0
7001,1,0,9,2022-06-23 19:59:09,32.5,126.0,442.0
7002,1,0,9,2022-06-23 19:59:09,32.6,99.0,451.0
7003,1,0,9,2022-06-23 19:59:09,32.6,106.0,516.0
7004,1,0,9,2022-06-23 19:59:09,32.5,107.0,422.0
7005,1,0,9,2022-06-23 19:59:09,32.6,122.0,425.0
7006,1,0,9,2022-06-23 19:59:09,32.6,115.0,442.0
7007,1,0,9,2022-06-23 19:59:09,32.5,114.0,505.0
7008,1,0,9,2022-06-23 19:59:09,32.6,91.0,631.0
7009,1,0,9,2022-06-23 19:59:09,32.6,100.0,429.0
7010,1,0,9,2022-06-23 19:59:09,32.5,120.0,471.0
7011,1,0,9,2022-06-23 19:59:09,32.5,130.0,400.0
7012,1,0,9,2022-06-23 19:59:09,32.6,113.0,517.0
7013,1,0,9,2022-06-23 19:59:09,32.5,114.0,428.0
7014,1,0,9,2022-06-23 19:59:09,32.5,130.0,425.0
7015,1,0,9,2022-06-23 20:03:05,32.5,132.0,436.0
7016,1,0,9,2022-06-23 20:03:05,32.6,101.0,506.0
7017,1,0,9,2022-06-23 20:03:05,32.5,103.0,490.0
7018,1,0,9,2022-06-23 20:03:05,32.5,108.0,459.0
7019,1,0,9,2022-06-23 20:03:05,32.5,117.0,438.0
7020,1,0,9,2022-06-23 20:03:05,32.6,109.0,429.0
7021,1,0,9,2022-06-23 20:03:05,32.5,133.0,455.0
7022,1,0,9,2022-06-23 20:03:05,32.5,108.0,515.0
7023,1,0,9,2022-06-23 20:03:05,32.6,132.0,413.0
7024,1,0,9,2022-06-23 20:03:05,32.6,113.0,446.0
7025,1,0,9,2022-06-23 20:03:05,32.4,105.0,445.0
7026,1,0,9,2022-06-23 20:03:05,32.4,119.0,464.0
7027,1,0,9,2022-06-23 20:03:05,31.4,98.0,443.0
7028,1,0,9,2022-06-23 20:03:05,29.8,93.0,507.0
7029,1,0,9,2022-06-23 20:03:05,28.0,89.0,582.0
7030,1,0,9,2022-06-23 20:03:05,26.4,92.0,498.0
7031,1,0,9,2022-06-23 20:03:05,24.4,94.0,494.0
7032,1,0,9,2022-06-23 20:03:05,22.3,86.0,518.0
7033,1,0,9,2022-06-23 20:03:05,20.3,101.0,528.0
7034,1,0,9,2022-06-23 20:03:05,18.1,120.0,502.0
7035,1,0,9,2022-06-23 20:03:05,16.2,129.0,581.0
7036,1,0,9,2022-06-23 20:04:38,15.0,148.0,537.0
7037,1,0,9,2022-06-23 20:04:38,13.6,175.0,549.0
7038,1,0,9,2022-06-23 20:04:38,12.6,179.0,569.0
7039,1,0,9,2022-06-23 20:04:38,11.6,265.0,568.0
7040,1,0,9,2022-06-23 20:04:38,10.2,392.0,630.0
7041,1,0,9,2022-06-23 20:04:38,9.9,406.0,674.0
7042,1,0,9,2022-06-23 20:04:38,9.5,477.0,725.0
7043,1,0,9,2022-06-23 20:04:38,9.0,505.0,728.0
7044,1,0,9,2022-06-23 20:04:38,8.8,579.0,802.0
7045,1,0,9,2022-06-23 20:04:38,8.5,609.0,831.0
7046,1,0,9,2022-06-23 20:04:38,8.1,655.0,876.0
7047,1,0,9,2022-06-23 20:04:38,7.8,689.0,863.0
7048,1,0,9,2022-06-23 20:04:38,7.7,681.0,932.0
7049,1,0,9,2022-06-23 20:04:38,7.4,741.0,923.0
7050,1,0,9,2022-06-23 20:04:38,7.1,737.0,942.0
7051,1,0,9,2022-06-23 20:04:38,6.8,739.0,975.0
7052,1,0,9,2022-06-23 20:04:38,6.6,752.0,1018.0
7053,1,0,9,2022-06-23 20:04:38,6.3,787.0,975.0
7054,1,0,9,2022-06-23 20:04:38,6.1,798.0,967.0
7055,1,0,9,2022-06-23 20:04:38,6.0,792.0,982.0
7056,1,0,9,2022-06-23 20:04:38,5.8,854.0,1040.0
7057,1,0,9,2022-06-23 20:05:26,5.6,788.0,1015.0
7058,1,0,9,2022-06-23 20:05:26,5.3,824.0,1010.0
7059,1,0,9,2022-06-23 20:05:26,5.2,793.0,968.0
7060,1,0,9,2022-06-23 20:05:26,5.0,847.0,997.0
7061,1,0,9,2022-06-23 20:05:26,4.9,886.0,1068.0
7062,1,0,9,2022-06-23 20:05:26,4.8,876.0,1008.0
7063,1,0,9,2022-06-23 20:05:26,4.7,838.0,994.0
7064,1,0,9,2022-06-23 20:05:26,4.6,854.0,1100.0
7065,1,0,9,2022-06-23 20:05:26,4.5,915.0,1082.0
7066,1,0,9,2022-06-23 20:05:26,4.3,892.0,1001.0
7067,1,0,9,2022-06-23 20:05:26,4.3,874.0,1023.0
7068,1,0,9,2022-06-23 20:05:26,4.2,893.0,1053.0
7069,1,0,9,2022-06-23 20:05:26,4.2,914.0,980.0
7070,1,0,9,2022-06-23 20:05:26,4.1,913.0,1033.0
7071,1,0,9,2022-06-23 20:05:26,4.1,901.0,1075.0
7072,1,0,9,2022-06-23 20:05:26,4.0,938.0,1078.0
7073,1,0,9,2022-06-23 20:05:26,3.9,971.0,1071.0
7074,1,0,9,2022-06-23 20:05:26,3.9,1039.0,1089.0
7075,1,0,9,2022-06-23 20:05:26,3.9,993.0,1007.0
7076,1,0,9,2022-06-23 20:05:26,3.8,966.0,1025.0
7077,1,0,9,2022-06-23 20:05:26,3.8,1000.0,1025.0
7078,1,0,9,2022-06-23 20:06:13,3.8,1030.0,1053.0
7079,1,0,9,2022-06-23 20:06:13,3.7,1008.0,1052.0
7080,1,0,9,2022-06-23 20:06:13,3.7,993.0,1069.0
7081,1,0,9,2022-06-23 20:06:13,3.6,1023.0,1140.0
7082,1,0,9,2022-06-23 20:06:13,3.6,1006.0,1085.0
7083,1,0,9,2022-06-23 20:06:13,3.5,1010.0,1031.0
7084,1,0,9,2022-06-23 20:06:13,3.5,1044.0,1072.0
7085,1,0,9,2022-06-23 20:06:13,3.5,1027.0,1023.0
7086,1,0,9,2022-06-23 20:06:13,3.4,1043.0,1097.0
7087,1,0,9,2022-06-23 20:06:13,3.4,1046.0,1095.0
7088,1,0,9,2022-06-23 20:06:13,3.2,1005.0,1053.0
7089,1,0,9,2022-06-23 20:06:13,3.1,991.0,1065.0
7090,1,0,9,2022-06-23 20:06:13,3.1,1023.0,1055.0
7091,1,0,9,2022-06-23 20:06:13,3.0,995.0,1228.0
7092,1,0,9,2022-06-23 20:06:13,2.9,978.0,1030.0
7093,1,0,9,2022-06-23 20:06:13,2.9,961.0,1083.0
7094,1,0,9,2022-06-23 20:06:13,2.8,981.0,1070.0
7095,1,0,9,2022-06-23 20:06:13,2.8,974.0,1056.0
7096,1,0,9,2022-06-23 20:06:13,2.8,962.0,1119.0
7097,1,0,9,2022-06-23 20:06:13,2.8,956.0,1090.0
7098,1,0,9,2022-06-23 20:06:13,2.7,955.0,1178.0
7099,1,0,9,2022-06-23 20:07:01,2.7,968.0,1312.0
7100,1,0,9,2022-06-23 20:07:01,2.7,962.0,1103.0
7101,1,0,9,2022-06-23 20:07:01,2.6,958.0,1110.0
7102,1,0,9,2022-06-23 20:07:01,2.6,987.0,1112.0
7103,1,0,9,2022-06-23 20:07:01,2.5,989.0,1083.0
7104,1,0,9,2022-06-23 20:07:01,2.5,967.0,1226.0
7105,1,0,9,2022-06-23 20:07:01,2.5,962.0,1158.0
7106,1,0,9,2022-06-23 20:07:01,2.5,969.0,1180.0
7107,1,0,9,2022-06-23 20:07:01,2.5,998.0,1178.0
7108,1,0,9,2022-06-23 20:07:01,2.5,947.0,1105.0
7109,1,0,9,2022-06-23 20:07:01,2.5,943.0,1136.0
7110,1,0,9,2022-06-23 20:07:01,2.5,984.0,1167.0
7111,1,0,9,2022-06-23 20:07:01,2.5,991.0,1132.0
7112,1,0,9,2022-06-23 20:07:01,2.5,978.0,1151.0
7113,1,0,9,2022-06-23 20:07:01,2.5,945.0,1142.0
7114,1,0,9,2022-06-23 20:07:01,2.5,959.0,1149.0
7115,1,0,9,2022-06-23 20:07:01,2.5,974.0,1211.0
7116,1,0,9,2022-06-23 20:07:01,2.4,970.0,1180.0
7117,1,0,9,2022-06-23 20:07:01,2.4,972.0,1155.0
7118,1,0,9,2022-06-23 20:07:01,2.4,977.0,1148.0
7119,1,0,9,2022-06-23 20:07:01,2.3,974.0,1165.0
7120,1,0,9,2022-06-23 20:07:49,2.3,966.0,1138.0
7121,1,0,9,2022-06-23 20:07:49,2.3,974.0,1145.0
7122,1,0,9,2022-06-23 20:07:49,2.3,989.0,1220.0
7123,1,0,9,2022-06-23 20:07:49,2.3,1001.0,1249.0
7124,1,0,9,2022-06-23 20:07:49,2.3,993.0,1198.0
7125,1,0,9,2022-06-23 20:07:49,2.3,974.0,1150.0
7126,1,0,9,2022-06-23 20:07:49,2.3,951.0,1163.0
7127,1,0,9,2022-06-23 20:07:49,2.3,990.0,1162.0
7128,1,0,9,2022-06-23 20:07:49,2.3,1019.0,1157.0
7129,1,0,9,2022-06-23 20:07:49,2.3,996.0,1125.0
7130,1,0,9,2022-06-23 20:07:49,2.3,989.0,1154.0
7131,1,0,9,2022-06-23 20:07:49,2.3,965.0,1204.0
7132,1,0,9,2022-06-23 20:07:49,2.2,1003.0,1210.0
7133,1,0,9,2022-06-23 20:07:49,2.2,997.0,1148.0
7134,1,0,9,2022-06-23 20:07:49,2.1,1010.0,1146.0
7135,1,0,9,2022-06-23 20:07:49,2.1,986.0,1159.0
7136,1,0,9,2022-06-23 20:07:49,2.1,1027.0,1148.0
7137,1,0,9,2022-06-23 20:07:49,2.1,988.0,1152.0
7138,1,0,9,2022-06-23 20:07:49,2.1,984.0,1184.0
7139,1,0,9,2022-06-23 20:07:49,2.0,940.0,1170.0
7140,1,0,9,2022-06-23 20:07:49,2.0,959.0,1168.0
