,Cycle number,Profile number,Phase number,1st sample date,Pressure (dbar),C1 phase (°),C2 phase (°),Temperature (°C)
1011,1,1,9,2022-06-25 01:50:31,2.8,35.652,6.504,17.142
1012,1,1,9,2022-06-25 01:50:31,2.8,35.612,6.505,16.876
1013,1,1,9,2022-06-25 01:50:31,2.8,35.6,6.505,16.92
1014,1,1,9,2022-06-25 01:50:31,2.8,35.67,6.507,16.628
1015,1,1,9,2022-06-25 01:50:31,2.8,35.658,6.509,16.661
1016,1,1,9,2022-06-25 01:50:31,2.8,35.677,6.508,16.598
1017,1,1,9,2022-06-25 01:50:31,2.8,35.648,6.504,16.775
1018,1,1,9,2022-06-25 01:50:31,2.8,35.662,6.505,16.656
1019,1,1,9,2022-06-25 01:50:31,2.8,35.682,6.503,16.587
1020,1,1,9,2022-06-25 01:50:31,2.9,35.682,6.505,16.589
1021,1,1,9,2022-06-25 01:53:51,2.9,35.685,6.504,16.575
1022,1,1,9,2022-06-25 01:53:51,2.9,35.681,6.502,16.584
1023,1,1,9,2022-06-25 01:53:51,2.9,35.682,6.502,16.569
1024,1,1,9,2022-06-25 01:53:51,2.6,35.653,6.501,16.722
1025,1,1,9,2022-06-25 01:53:51,1.7,35.475,6.504,17.362
1026,1,1,9,2022-06-25 01:53:51,0.9,35.326,6.512,17.751
1027,1,1,9,2022-06-25 01:53:51,0.2,35.238,6.518,17.732
1028,1,1,9,2022-06-25 01:53:51,0.2,35.193,6.529,17.823
1029,1,1,9,2022-06-25 01:53:51,0.2,35.159,6.538,17.829
1030,1,1,9,2022-06-25 01:53:51,0.2,35.133,6.547,17.844
1031,1,2,5,2022-06-25 13:31:10,0.1,35.115,6.549,17.846
1032,1,2,5,2022-06-25 13:31:10,0.1,35.096,6.554,17.86
1033,1,2,5,2022-06-25 13:31:10,0.1,35.09,6.557,17.861
1050,1,2,5,2022-06-25 13:31:10,0.1,37.556,6.517,18.977
1065,1,2,5,2022-06-25 13:37:50,0.1,37.673,6.62,19.07
1066,1,2,5,2022-06-25 13:37:50,0.1,37.672,6.618,19.074
1067,1,2,5,2022-06-25 13:37:50,0.1,37.673,6.62,19.078
1068,1,2,5,2022-06-25 13:37:50,0.1,37.672,6.62,19.082
1069,1,2,5,2022-06-25 13:37:50,0.1,37.673,6.62,19.084
1070,1,2,5,2022-06-25 13:37:50,0.2,37.674,6.62,19.085
1071,1,2,5,2022-06-25 13:41:10,0.2,37.67,6.623,19.085
1072,1,2,5,2022-06-25 13:41:10,0.2,37.67,6.619,19.085
1073,1,2,5,2022-06-25 13:41:10,0.2,37.673,6.621,19.083
1074,1,2,5,2022-06-25 13:41:10,0.2,37.674,6.62,19.07
1075,1,2,5,2022-06-25 13:41:10,0.2,37.677,6.621,19.063
1076,1,2,5,2022-06-25 13:41:10,0.2,37.678,6.621,19.043
1077,1,2,5,2022-06-25 13:41:10,0.3,37.693,6.62,18.951
1078,1,2,5,2022-06-25 13:41:10,0.3,37.647,6.617,18.195
1079,1,2,5,2022-06-25 13:41:10,0.3,37.431,6.611,18.135
1080,1,2,5,2022-06-25 13:41:10,0.3,37.338,6.605,18.144
1081,1,2,5,2022-06-25 13:44:30,0.4,37.294,6.602,18.113
1082,1,2,5,2022-06-25 13:44:30,0.4,37.251,6.598,18.092
1083,1,2,5,2022-06-25 13:44:30,0.4,37.203,6.595,18.077
1084,1,2,5,2022-06-25 13:44:30,0.4,37.148,6.594,18.057
1085,1,2,5,2022-06-25 13:44:30,0.4,37.105,6.592,18.027
1086,1,2,5,2022-06-25 13:44:30,0.5,37.073,6.591,17.942
1087,1,2,5,2022-06-25 13:44:30,0.5,37.006,6.589,17.868
1088,1,2,5,2022-06-25 13:44:30,0.5,36.949,6.585,17.757
1089,1,2,5,2022-06-25 13:44:30,0.5,36.817,6.584,17.705
1090,1,2,5,2022-06-25 13:44:30,0.5,36.657,6.581,17.695
1091,1,2,5,2022-06-25 13:47:50,0.5,36.517,6.578,17.678
1092,1,2,5,2022-06-25 13:47:50,0.5,36.423,6.577,17.664
1093,1,2,5,2022-06-25 13:47:50,0.5,36.271,6.573,17.925
1094,1,2,5,2022-06-25 13:47:50,0.5,36.265,6.572,17.91
1095,1,2,5,2022-06-25 13:47:50,0.5,36.28,6.573,17.859
1096,1,2,5,2022-06-25 13:47:50,0.5,36.282,6.572,17.738
1097,1,2,5,2022-06-25 13:47:50,0.5,36.248,6.571,17.732
1098,1,2,5,2022-06-25 13:47:50,0.5,36.157,6.571,17.749
1099,1,2,5,2022-06-25 13:47:50,0.5,36.112,6.569,17.733
1100,1,2,5,2022-06-25 13:47:50,0.6,36.065,6.571,17.723
1101,1,2,5,2022-06-25 13:51:10,0.6,36.027,6.567,17.713
1102,1,2,5,2022-06-25 13:51:10,0.6,35.999,6.567,17.687
1103,1,2,5,2022-06-25 13:51:10,0.6,35.974,6.566,17.663
1104,1,2,5,2022-06-25 13:51:10,0.7,35.937,6.566,17.661
1105,1,2,5,2022-06-25 13:51:10,0.8,35.891,6.564,17.657
1106,1,2,5,2022-06-25 13:51:10,1.2,35.852,6.564,17.642
1107,1,2,5,2022-06-25 13:51:10,1.6,35.893,6.563,17.094
1108,1,2,5,2022-06-25 13:51:10,1.9,35.817,6.56,17.03
1109,1,2,5,2022-06-25 13:51:10,1.9,35.77,6.556,16.999
1110,1,2,5,2022-06-25 13:51:10,2.2,35.756,6.551,16.946
1111,1,2,9,2022-06-25 14:02:23,2.6,35.765,6.549,16.891
1112,1,2,9,2022-06-25 14:02:23,2.8,35.793,6.547,16.855
1120,1,2,9,2022-06-25 14:02:23,32.7,41.579,6.267,4.38
1121,1,2,9,2022-06-25 14:04:04,32.8,41.839,6.245,4.136
1122,1,2,9,2022-06-25 14:04:04,32.7,42.063,6.228,4.085
1123,1,2,9,2022-06-25 14:04:04,32.8,42.201,6.215,4.079
1124,1,2,9,2022-06-25 14:04:04,32.9,42.312,6.206,4.061
1125,1,2,9,2022-06-25 14:04:04,32.9,42.412,6.197,4.043
1126,1,2,9,2022-06-25 14:04:04,32.8,42.508,6.187,4.041
1127,1,2,9,2022-06-25 14:04:04,32.8,42.585,6.181,4.042
1128,1,2,9,2022-06-25 14:04:04,32.8,42.656,6.175,4.034
1129,1,2,9,2022-06-25 14:04:04,32.8,42.719,6.168,4.026
1130,1,2,9,2022-06-25 14:04:04,32.8,42.779,6.161,4.017
1131,1,2,9,2022-06-25 14:05:44,32.8,42.844,6.156,4.016
1132,1,2,9,2022-06-25 14:05:44,32.8,42.91,6.152,4.011
1133,1,2,9,2022-06-25 14:05:44,32.8,42.971,6.145,4.009
1134,1,2,9,2022-06-25 14:05:44,32.8,43.029,6.142,4.012
1135,1,2,9,2022-06-25 14:05:44,32.8,43.079,6.137,4.013
1136,1,2,9,2022-06-25 14:05:44,32.8,43.119,6.13,4.014
1137,1,2,9,2022-06-25 14:05:44,32.8,43.15,6.128,4.007
1138,1,2,9,2022-06-25 14:05:44,32.9,43.183,6.123,3.999
1139,1,2,9,2022-06-25 14:05:44,32.9,43.217,6.119,4.0
1140,1,2,9,2022-06-25 14:05:44,32.9,43.25,6.117,4.008
1141,1,2,9,2022-06-25 14:07:24,32.9,43.282,6.112,3.997
1142,1,2,9,2022-06-25 14:07:24,32.8,43.315,6.109,3.992
1143,1,2,9,2022-06-25 14:07:24,32.7,43.35,6.104,3.99
1144,1,2,9,2022-06-25 14:07:24,32.7,43.38,6.104,3.994
1145,1,2,9,2022-06-25 14:07:24,32.7,43.408,6.1,3.996
1146,1,2,9,2022-06-25 14:07:24,32.7,43.431,6.098,3.995
1147,1,2,9,2022-06-25 14:07:24,32.7,43.452,6.095,3.995
1148,1,2,9,2022-06-25 14:07:24,32.7,43.478,6.093,3.994
1149,1,2,9,2022-06-25 14:07:24,32.8,43.502,6.089,3.985
1150,1,2,9,2022-06-25 14:07:24,32.7,43.529,6.085,3.981
1151,1,2,9,2022-06-25 14:09:04,32.7,43.554,6.084,3.981
1152,1,2,9,2022-06-25 14:09:04,32.7,43.578,6.081,3.986
1153,1,2,9,2022-06-25 14:09:04,32.7,43.599,6.079,3.984
1154,1,2,9,2022-06-25 14:09:04,32.7,43.619,6.077,3.979
1155,1,2,9,2022-06-25 14:09:04,32.8,43.633,6.075,3.985
1156,1,2,9,2022-06-25 14:09:04,32.8,43.648,6.074,3.983
1157,1,2,9,2022-06-25 14:09:04,32.8,43.662,6.071,3.982
1158,1,2,9,2022-06-25 14:09:04,32.8,43.672,6.068,3.989
1159,1,2,9,2022-06-25 14:09:04,32.7,43.682,6.067,3.985
1160,1,2,9,2022-06-25 14:09:04,32.7,43.693,6.065,4.0
1161,1,2,9,2022-06-25 14:10:44,32.8,43.7,6.063,3.993
1162,1,2,9,2022-06-25 14:10:44,32.8,43.706,6.061,3.997
1163,1,2,9,2022-06-25 14:10:44,32.8,43.711,6.059,3.998
1164,1,2,9,2022-06-25 14:10:44,32.8,43.713,6.058,3.997
1165,1,2,9,2022-06-25 14:10:44,32.7,43.715,6.056,3.989
1166,1,2,9,2022-06-25 14:10:44,32.8,43.716,6.056,4.0
1167,1,2,9,2022-06-25 14:10:44,32.8,43.719,6.054,4.0
1168,1,2,9,2022-06-25 14:10:44,32.8,43.72,6.053,3.998
1169,1,2,9,2022-06-25 14:10:44,32.7,43.721,6.05,3.99
1170,1,2,9,2022-06-25 14:10:44,32.7,43.725,6.048,3.985
1171,1,2,9,2022-06-25 14:12:24,32.8,43.728,6.047,3.976
1172,1,2,9,2022-06-25 14:12:24,32.8,43.733,6.045,3.98
1173,1,2,9,2022-06-25 14:12:24,32.7,43.739,6.045,3.976
1174,1,2,9,2022-06-25 14:12:24,32.8,43.744,6.042,3.978
1175,1,2,9,2022-06-25 14:12:24,32.7,43.75,6.042,3.976
1176,1,2,9,2022-06-25 14:12:24,32.7,43.757,6.04,3.971
1177,1,2,9,2022-06-25 14:12:24,32.8,43.766,6.04,3.965
1178,1,2,9,2022-06-25 14:12:24,32.7,43.771,6.037,3.966
1179,1,2,9,2022-06-25 14:12:24,32.7,43.777,6.036,3.966
1180,1,2,9,2022-06-25 14:12:24,32.7,43.784,6.035,3.964
1181,1,2,9,2022-06-25 14:14:04,32.7,43.789,6.032,3.97
1182,1,2,9,2022-06-25 14:14:04,32.7,43.797,6.032,3.96
1183,1,2,9,2022-06-25 14:14:04,32.7,43.804,6.031,3.954
1184,1,2,9,2022-06-25 14:14:04,32.7,43.814,6.032,3.958
1185,1,2,9,2022-06-25 14:14:04,32.7,43.82,6.027,3.96
1186,1,2,9,2022-06-25 14:14:04,32.6,43.825,6.026,3.962
1187,1,2,9,2022-06-25 14:14:04,32.7,43.829,6.026,3.966
1188,1,2,9,2022-06-25 14:14:04,32.6,43.833,6.025,3.969
1189,1,2,9,2022-06-25 14:14:04,32.7,43.839,6.023,3.965
1190,1,2,9,2022-06-25 14:14:04,32.6,43.841,6.023,3.961
1191,1,2,5,2022-06-25 13:31:10,32.7,43.842,6.021,3.965
1192,1,2,5,2022-06-25 13:31:10,32.7,43.844,6.021,3.965
1193,1,2,5,2022-06-25 13:31:10,32.6,43.844,6.02,3.966
1194,1,2,5,2022-06-25 13:31:10,32.6,43.848,6.018,3.971
1195,1,2,5,2022-06-25 13:31:10,32.7,43.85,6.019,3.971
1196,1,2,5,2022-06-25 13:31:10,32.6,43.852,6.015,3.965
1197,1,2,5,2022-06-25 13:31:10,32.5,43.853,6.016,3.961
1198,1,2,5,2022-06-25 13:31:10,32.6,43.852,6.014,3.966
1199,1,2,5,2022-06-25 13:31:10,32.7,43.855,6.013,3.965
1200,1,2,5,2022-06-25 13:31:10,0.1,37.556,6.517,18.977
1215,1,2,5,2022-06-25 13:37:50,0.1,37.673,6.62,19.07
1216,1,2,5,2022-06-25 13:37:50,0.1,37.672,6.618,19.074
1217,1,2,5,2022-06-25 13:37:50,0.1,37.673,6.62,19.078
1218,1,2,5,2022-06-25 13:37:50,0.1,37.672,6.62,19.082
1219,1,2,5,2022-06-25 13:37:50,0.1,37.673,6.62,19.084
1220,1,2,5,2022-06-25 13:37:50,0.2,37.674,6.62,19.085
1221,1,2,5,2022-06-25 13:41:10,0.2,37.67,6.623,19.085
1222,1,2,5,2022-06-25 13:41:10,0.2,37.67,6.619,19.085
1223,1,2,5,2022-06-25 13:41:10,0.2,37.673,6.621,19.083
1224,1,2,5,2022-06-25 13:41:10,0.2,37.674,6.62,19.07
1225,1,2,5,2022-06-25 13:41:10,0.2,37.677,6.621,19.063
1226,1,2,5,2022-06-25 13:41:10,0.2,37.678,6.621,19.043
1227,1,2,5,2022-06-25 13:41:10,0.3,37.693,6.62,18.951
1228,1,2,5,2022-06-25 13:41:10,0.3,37.647,6.617,18.195
1229,1,2,5,2022-06-25 13:41:10,0.3,37.431,6.611,18.135
1230,1,2,5,2022-06-25 13:41:10,0.3,37.338,6.605,18.144
1231,1,2,5,2022-06-25 13:44:30,0.4,37.294,6.602,18.113
1232,1,2,5,2022-06-25 13:44:30,0.4,37.251,6.598,18.092
1233,1,2,5,2022-06-25 13:44:30,0.4,37.203,6.595,18.077
1234,1,2,5,2022-06-25 13:44:30,0.4,37.148,6.594,18.057
1235,1,2,5,2022-06-25 13:44:30,0.4,37.105,6.592,18.027
1236,1,2,5,2022-06-25 13:44:30,0.5,37.073,6.591,17.942
1237,1,2,5,2022-06-25 13:44:30,0.5,37.006,6.589,17.868
1238,1,2,5,2022-06-25 13:44:30,0.5,36.949,6.585,17.757
1239,1,2,5,2022-06-25 13:44:30,0.5,36.817,6.584,17.705
1240,1,2,5,2022-06-25 13:44:30,0.5,36.657,6.581,17.695
1241,1,2,5,2022-06-25 13:47:50,0.5,36.517,6.578,17.678
1242,1,2,5,2022-06-25 13:47:50,0.5,36.423,6.577,17.664
1243,1,2,5,2022-06-25 13:47:50,0.5,36.271,6.573,17.925
1244,1,2,5,2022-06-25 13:47:50,0.5,36.265,6.572,17.91
1245,1,2,5,2022-06-25 13:47:50,0.5,36.28,6.573,17.859
1246,1,2,5,2022-06-25 13:47:50,0.5,36.282,6.572,17.738
1247,1,2,5,2022-06-25 13:47:50,0.5,36.248,6.571,17.732
1248,1,2,5,2022-06-25 13:47:50,0.5,36.157,6.571,17.749
1249,1,2,5,2022-06-25 13:47:50,0.5,36.112,6.569,17.733
1250,1,2,5,2022-06-25 13:47:50,0.6,36.065,6.571,17.723
1251,1,2,5,2022-06-25 13:51:10,0.6,36.027,6.567,17.713
1252,1,2,5,2022-06-25 13:51:10,0.6,35.999,6.567,17.687
1253,1,2,5,2022-06-25 13:51:10,0.6,35.974,6.566,17.663
1254,1,2,5,2022-06-25 13:51:10,0.7,35.937,6.566,17.661
1255,1,2,5,2022-06-25 13:51:10,0.8,35.891,6.564,17.657
1256,1,2,5,2022-06-25 13:51:10,1.2,35.852,6.564,17.642
1257,1,2,5,2022-06-25 13:51:10,1.6,35.893,6.563,17.094
1258,1,2,5,2022-06-25 13:51:10,1.9,35.817,6.56,17.03
1259,1,2,5,2022-06-25 13:51:10,1.9,35.77,6.556,16.999
1260,1,2,5,2022-06-25 13:51:10,2.2,35.756,6.551,16.946
1261,1,2,9,2022-06-25 14:02:23,2.6,35.765,6.549,16.891
1262,1,2,9,2022-06-25 14:02:23,2.8,35.793,6.547,16.855
1270,1,2,9,2022-06-25 14:02:23,32.7,41.579,6.267,4.38
1271,1,2,9,2022-06-25 14:04:04,32.8,41.839,6.245,4.136
1272,1,2,9,2022-06-25 14:04:04,32.7,42.063,6.228,4.085
1273,1,2,9,2022-06-25 14:04:04,32.8,42.201,6.215,4.079
1274,1,2,9,2022-06-25 14:04:04,32.9,42.312,6.206,4.061
1275,1,2,9,2022-06-25 14:04:04,32.9,42.412,6.197,4.043
1276,1,2,9,2022-06-25 14:04:04,32.8,42.508,6.187,4.041
1277,1,2,9,2022-06-25 14:04:04,32.8,42.585,6.181,4.042
1278,1,2,9,2022-06-25 14:04:04,32.8,42.656,6.175,4.034
1279,1,2,9,2022-06-25 14:04:04,32.8,42.719,6.168,4.026
1280,1,2,9,2022-06-25 14:04:04,32.8,42.779,6.161,4.017
1281,1,2,9,2022-06-25 14:05:44,32.8,42.844,6.156,4.016
1282,1,2,9,2022-06-25 14:05:44,32.8,42.91,6.152,4.011
1283,1,2,9,2022-06-25 14:05:44,32.8,42.971,6.145,4.009
1284,1,2,9,2022-06-25 14:05:44,32.8,43.029,6.142,4.012
1285,1,2,9,2022-06-25 14:05:44,32.8,43.079,6.137,4.013
1286,1,2,9,2022-06-25 14:05:44,32.8,43.119,6.13,4.014
1287,1,2,9,2022-06-25 14:05:44,32.8,43.15,6.128,4.007
1288,1,2,9,2022-06-25 14:05:44,32.9,43.183,6.123,3.999
1289,1,2,9,2022-06-25 14:05:44,32.9,43.217,6.119,4.0
1290,1,2,9,2022-06-25 14:05:44,32.9,43.25,6.117,4.008
1291,1,2,9,2022-06-25 14:07:24,32.9,43.282,6.112,3.997
1292,1,2,9,2022-06-25 14:07:24,32.8,43.315,6.109,3.992
1293,1,2,9,2022-06-25 14:07:24,32.7,43.35,6.104,3.99
1294,1,2,9,2022-06-25 14:07:24,32.7,43.38,6.104,3.994
1295,1,2,9,2022-06-25 14:07:24,32.7,43.408,6.1,3.996
1296,1,2,9,2022-06-25 14:07:24,32.7,43.431,6.098,3.995
1297,1,2,9,2022-06-25 14:07:24,32.7,43.452,6.095,3.995
1298,1,2,9,2022-06-25 14:07:24,32.7,43.478,6.093,3.994
1299,1,2,9,2022-06-25 14:07:24,32.8,43.502,6.089,3.985
1300,1,2,9,2022-06-25 14:07:24,32.7,43.529,6.085,3.981
1301,1,2,9,2022-06-25 14:09:04,32.7,43.554,6.084,3.981
1302,1,2,9,2022-06-25 14:09:04,32.7,43.578,6.081,3.986
1303,1,2,9,2022-06-25 14:09:04,32.7,43.599,6.079,3.984
1304,1,2,9,2022-06-25 14:09:04,32.7,43.619,6.077,3.979
1305,1,2,9,2022-06-25 14:09:04,32.8,43.633,6.075,3.985
1306,1,2,9,2022-06-25 14:09:04,32.8,43.648,6.074,3.983
1307,1,2,9,2022-06-25 14:09:04,32.8,43.662,6.071,3.982
1308,1,2,9,2022-06-25 14:09:04,32.8,43.672,6.068,3.989
1309,1,2,9,2022-06-25 14:09:04,32.7,43.682,6.067,3.985
1310,1,2,9,2022-06-25 14:09:04,32.7,43.693,6.065,4.0
1311,1,2,9,2022-06-25 14:10:44,32.8,43.7,6.063,3.993
1312,1,2,9,2022-06-25 14:10:44,32.8,43.706,6.061,3.997
1313,1,2,9,2022-06-25 14:10:44,32.8,43.711,6.059,3.998
1314,1,2,9,2022-06-25 14:10:44,32.8,43.713,6.058,3.997
1315,1,2,9,2022-06-25 14:10:44,32.7,43.715,6.056,3.989
1316,1,2,9,2022-06-25 14:10:44,32.8,43.716,6.056,4.0
1317,1,2,9,2022-06-25 14:10:44,32.8,43.719,6.054,4.0
1318,1,2,9,2022-06-25 14:10:44,32.8,43.72,6.053,3.998
1319,1,2,9,2022-06-25 14:10:44,32.7,43.721,6.05,3.99
1320,1,2,9,2022-06-25 14:10:44,32.7,43.725,6.048,3.985
1321,1,2,9,2022-06-25 14:12:24,32.8,43.728,6.047,3.976
1322,1,2,9,2022-06-25 14:12:24,32.8,43.733,6.045,3.98
1323,1,2,9,2022-06-25 14:12:24,32.7,43.739,6.045,3.976
1324,1,2,9,2022-06-25 14:12:24,32.8,43.744,6.042,3.978
1325,1,2,9,2022-06-25 14:12:24,32.7,43.75,6.042,3.976
1326,1,2,9,2022-06-25 14:12:24,32.7,43.757,6.04,3.971
1327,1,2,9,2022-06-25 14:12:24,32.8,43.766,6.04,3.965
1328,1,2,9,2022-06-25 14:12:24,32.7,43.771,6.037,3.966
1329,1,2,9,2022-06-25 14:12:24,32.7,43.777,6.036,3.966
1330,1,2,9,2022-06-25 14:12:24,32.7,43.784,6.035,3.964
1331,1,2,9,2022-06-25 14:14:04,32.7,43.789,6.032,3.97
1332,1,2,9,2022-06-25 14:14:04,32.7,43.797,6.032,3.96
1333,1,2,9,2022-06-25 14:14:04,32.7,43.804,6.031,3.954
1334,1,2,9,2022-06-25 14:14:04,32.7,43.814,6.032,3.958
1335,1,2,9,2022-06-25 14:14:04,32.7,43.82,6.027,3.96
1336,1,2,9,2022-06-25 14:14:04,32.6,43.825,6.026,3.962
1337,1,2,9,2022-06-25 14:14:04,32.7,43.829,6.026,3.966
1338,1,2,9,2022-06-25 14:14:04,32.6,43.833,6.025,3.969
1339,1,2,9,2022-06-25 14:14:04,32.7,43.839,6.023,3.965
1340,1,2,9,2022-06-25 14:14:04,32.6,43.841,6.023,3.961
1341,1,2,9,2022-06-25 14:15:44,32.7,43.842,6.021,3.965
1342,1,2,9,2022-06-25 14:15:44,32.7,43.844,6.021,3.965
1343,1,2,9,2022-06-25 14:15:44,32.6,43.844,6.02,3.966
1344,1,2,9,2022-06-25 14:15:44,32.6,43.848,6.018,3.971
1345,1,2,9,2022-06-25 14:15:44,32.7,43.85,6.019,3.971
1346,1,2,9,2022-06-25 14:15:44,32.6,43.852,6.015,3.965
1347,1,2,9,2022-06-25 14:15:44,32.5,43.853,6.016,3.961
1348,1,2,9,2022-06-25 14:15:44,32.6,43.852,6.014,3.966
1349,1,2,9,2022-06-25 14:15:44,32.7,43.855,6.013,3.965
1350,1,2,9,2022-06-25 14:15:44,32.6,43.857,6.013,3.97
1351,1,2,9,2022-06-25 14:17:24,32.5,43.858,6.012,3.974
1352,1,2,9,2022-06-25 14:17:24,32.6,43.86,6.011,3.97
1353,1,2,9,2022-06-25 14:17:24,32.7,43.861,6.01,3.961
1354,1,2,9,2022-06-25 14:17:24,32.6,43.861,6.01,3.966
1355,1,2,9,2022-06-25 14:17:24,32.6,43.861,6.008,3.967
1356,1,2,9,2022-06-25 14:17:24,32.5,43.863,6.01,3.97
1357,1,2,9,2022-06-25 14:17:24,32.6,43.863,6.007,3.971
1358,1,2,9,2022-06-25 14:17:24,32.6,43.867,6.005,3.963
1359,1,2,9,2022-06-25 14:17:24,32.6,43.867,6.004,3.962
1360,1,2,9,2022-06-25 14:17:24,32.6,43.866,6.003,3.968
1361,1,2,9,2022-06-25 14:19:04,32.5,43.867,6.002,3.965
1362,1,2,9,2022-06-25 14:19:04,32.5,43.868,6.004,3.97
1363,1,2,9,2022-06-25 14:19:04,32.5,43.869,6.002,3.975
1364,1,2,9,2022-06-25 14:19:04,32.6,43.87,6.003,3.969
1365,1,2,9,2022-06-25 14:19:04,32.6,43.871,6.001,3.967
1366,1,2,9,2022-06-25 14:19:04,32.6,43.87,5.999,3.973
1367,1,2,9,2022-06-25 14:19:04,32.6,43.867,6.001,3.975
1368,1,2,9,2022-06-25 14:19:04,32.6,43.868,5.999,3.976
1369,1,2,9,2022-06-25 14:19:04,32.6,43.868,5.997,3.983
1370,1,2,9,2022-06-25 14:19:04,32.6,43.867,5.996,3.982
1371,1,2,9,2022-06-25 14:20:44,32.6,43.87,5.996,3.978
1372,1,2,9,2022-06-25 14:20:44,32.4,43.869,5.994,3.973
1373,1,2,9,2022-06-25 14:20:44,32.1,43.868,5.993,3.985
1374,1,2,9,2022-06-25 14:20:44,31.8,43.864,5.993,3.989
1375,1,2,9,2022-06-25 14:20:44,31.5,43.852,5.993,4.007
1376,1,2,9,2022-06-25 14:20:44,31.2,43.835,5.991,4.02
1377,1,2,9,2022-06-25 14:20:44,30.9,43.811,5.99,4.047
1378,1,2,9,2022-06-25 14:20:44,30.5,43.785,5.991,4.082
1379,1,2,9,2022-06-25 14:20:44,30.2,43.764,5.99,4.09
1380,1,2,9,2022-06-25 14:20:44,29.9,43.745,5.991,4.096
1381,1,2,9,2022-06-25 14:22:24,29.4,43.726,5.99,4.098
1382,1,2,9,2022-06-25 14:22:24,29.0,43.71,5.989,4.103
1383,1,2,9,2022-06-25 14:22:24,28.6,43.69,5.988,4.105
1384,1,2,9,2022-06-25 14:22:24,28.0,43.665,5.989,4.113
1385,1,2,9,2022-06-25 14:22:24,27.4,43.631,5.987,4.145
1386,1,2,9,2022-06-25 14:22:24,26.8,43.595,5.987,4.187
1387,1,2,9,2022-06-25 14:22:24,26.2,43.568,5.988,4.245
1388,1,2,9,2022-06-25 14:22:24,25.6,43.531,5.988,4.343
1389,1,2,9,2022-06-25 14:22:24,24.8,43.485,5.988,4.415
1390,1,2,9,2022-06-25 14:22:24,24.0,43.435,5.988,4.506
1391,1,2,9,2022-06-25 14:24:04,23.1,43.344,5.989,4.748
1392,1,2,9,2022-06-25 14:24:04,22.1,43.18,5.989,5.174
1393,1,2,9,2022-06-25 14:24:04,21.2,42.964,5.992,5.575
1394,1,2,9,2022-06-25 14:24:04,20.3,42.74,5.998,5.767
1395,1,2,9,2022-06-25 14:24:04,19.3,42.467,6.001,6.26
1396,1,2,9,2022-06-25 14:24:04,18.2,42.218,6.01,6.564
1397,1,2,9,2022-06-25 14:24:04,17.1,42.003,6.02,6.971
1398,1,2,9,2022-06-25 14:24:04,16.1,41.761,6.032,7.339
1399,1,2,9,2022-06-25 14:24:04,15.3,41.564,6.047,7.592
1400,1,2,9,2022-06-25 14:24:04,14.5,41.385,6.062,8.03
1401,1,2,9,2022-06-25 14:25:44,13.8,41.176,6.077,8.354
1402,1,2,9,2022-06-25 14:25:44,12.9,40.975,6.092,8.575
1403,1,2,9,2022-06-25 14:25:44,12.0,40.79,6.108,8.791
1404,1,2,9,2022-06-25 14:25:44,11.2,40.633,6.124,9.099
1405,1,2,9,2022-06-25 14:25:44,10.3,40.417,6.14,9.521
1406,1,2,9,2022-06-25 14:25:44,9.5,40.141,6.156,10.206
1407,1,2,9,2022-06-25 14:25:44,8.8,39.791,6.17,10.64
1408,1,2,9,2022-06-25 14:25:44,8.5,39.475,6.188,10.963
1409,1,2,9,2022-06-25 14:25:44,8.4,39.234,6.21,11.186
1410,1,2,9,2022-06-25 14:25:44,8.3,39.032,6.227,11.213
1411,1,2,9,2022-06-25 14:27:24,8.3,38.877,6.242,11.25
1412,1,2,9,2022-06-25 14:27:24,8.4,38.743,6.257,11.278
1413,1,2,9,2022-06-25 14:27:24,8.3,38.64,6.268,11.296
1414,1,2,9,2022-06-25 14:27:24,8.3,38.55,6.278,11.343
1415,1,2,9,2022-06-25 14:27:24,8.3,38.48,6.284,11.344
1416,1,2,9,2022-06-25 14:27:24,8.3,38.425,6.29,11.337
1417,1,2,9,2022-06-25 14:27:24,8.2,38.386,6.295,11.312
1418,1,2,9,2022-06-25 14:27:24,8.3,38.35,6.3,11.301
1419,1,2,9,2022-06-25 14:27:24,8.3,38.317,6.302,11.313
1420,1,2,9,2022-06-25 14:27:24,8.1,38.292,6.303,11.298
1421,1,2,9,2022-06-25 14:29:04,8.2,38.269,6.304,11.298
1422,1,2,9,2022-06-25 14:29:04,8.2,38.245,6.304,11.306
1423,1,2,9,2022-06-25 14:29:04,8.1,38.228,6.304,11.305
1424,1,2,9,2022-06-25 14:29:04,8.0,38.213,6.307,11.316
1425,1,2,9,2022-06-25 14:29:04,8.1,38.199,6.307,11.308
1426,1,2,9,2022-06-25 14:29:04,8.1,38.186,6.304,11.332
1427,1,2,9,2022-06-25 14:29:04,8.0,38.171,6.304,11.333
1428,1,2,9,2022-06-25 14:29:04,8.0,38.161,6.306,11.319
1429,1,2,9,2022-06-25 14:29:04,8.1,38.157,6.306,11.307
1430,1,2,9,2022-06-25 14:29:04,8.1,38.134,6.305,11.397
1431,1,2,9,2022-06-25 14:30:44,8.0,38.132,6.304,11.368
1432,1,2,9,2022-06-25 14:30:44,8.1,38.121,6.305,11.389
1433,1,2,9,2022-06-25 14:30:44,8.1,38.115,6.302,11.401
1434,1,2,9,2022-06-25 14:30:44,8.0,38.116,6.302,11.347
